canon,target_type,y_true,y_pred_lgb,y_pred_mlp,y_pred_blend
*C(=O)c1ccc(Oc2ccc(*)s2)s1,egb,2.4838,2.65006603554733,2.312378168106079,2.516455690024956
*C(=S)CC(F)(F)C(*)(F)F,egb,2.143,4.146587556194594,3.100912570953369,3.732853426091475
*C(=S)OC(=S)c1ccc(*)cc1,egb,2.364,2.108335905756557,2.260448932647705,2.1685212900742696
*C(=S)Oc1ccc(-c2ccc(*)cc2)s1,egb,2.3094,2.1836414210856803,2.569741725921631,2.336406741102397
*C(=S)Oc1ccc(-c2ccc(*)s2)s1,egb,1.9834,1.9063118941811596,2.2337820529937744,2.0358794779938414
*C(=S)c1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,egb,1.6353,2.0767620268208105,1.9486892223358152,2.026088451282191
*C(=S)c1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,egb,1.8996,1.6916488483479322,1.8753204345703125,1.7643207636398968
*C(=S)c1ccc(C(=S)c2ccc(*)cc2)cc1,egb,1.8035,1.8451527708891116,1.727122783660889,1.7984527591443669
*C(=S)c1ccc(C(=S)c2ccc(*)cc2)s1,egb,1.1979,1.4645502530979506,1.951457977294922,1.6572012646975551
*C(=S)c1ccc(C(F)(F)C(*)(F)F)cc1,egb,2.3476,2.3039534971061424,2.422802686691284,2.35097763630856
*C(=S)c1ccc(C(F)(F)C(*)(F)F)s1,egb,2.1029,2.1499537504972346,2.587935447692871,2.3232465795769333
*C(C#N)=C(c1ccccc1)c1ccc(*)cc1,egb,2.5883,2.6026952706955004,2.252113103866577,2.4639831375089445
*C(C#N)C(*)(C#N)C#N,egb,5.8992,6.390735960343367,6.350828170776367,6.374945954047069
*C(C)C(*)O,egb,7.9156,7.641498811033592,6.341889381408691,7.127292404235376
*C(F)(F)C1(F)C(F)(F)C(*)(F)C(F)(F)C1(F)F,egb,6.9544,7.524914006573517,6.9499430656433105,7.297419703431654
*C(F)C(*)(F)OC(F)(F)F,egb,7.802,8.218105800735376,7.853873252868652,8.073992726908601
*C1C(=O)OC(=O)C1*,egb,6.0081,5.763430627012727,5.977291584014893,5.848047337039409
*C=C(*)C#N,egb,0.5068,5.247924396611636,4.387365818023682,4.9074338427205255
*C=CC(C)(C)CC(C#N)C*,egb,5.2738,5.8896060929821346,5.165027618408203,5.602917734648561
*C=CC(C)C(*)C(=O)OCCCC,egb,5.4974,5.102848798004818,5.757584095001221,5.3619028467044
*C=CC1CC(*)C(C#N)(CCC)C1,egb,5.8705,5.909009272755875,6.134264945983887,5.998134441980694
*C=CC1CC(*)C(C(=O)OCCNC(C)(C)C)C1,egb,4.7904,5.476770872092802,4.893410682678223,5.245957259918122
*C=CC1CC(*)C2C(=O)N(CCCCCCCCC)C(=O)C12,egb,5.104,4.780428057474631,4.887903213500977,4.822951920829744
*C=CC1CC(*)C2CC=CC12,egb,5.6741,5.482717749404865,5.3057026863098145,5.412679569111316
*C=CCCCC*,egb,5.7962,5.66746183955107,5.478194236755371,5.592575791682844
*C=Cc1ccc(*)n1CCCCCC,egb,1.3683,4.504148826642508,1.034043788909912,3.1311592176182983
*C=c1ccc(=c2ccc(=Cc3ccc(*)s3)s2)s1,egb,1.224,2.245026231602804,1.8106751441955569,2.0731698978048554
*CC(*)(C#N)C#N,egb,6.9314,5.701897232016521,6.791010856628418,6.132818392436468
*CC(*)(C)C#N,egb,7.1863,7.003861913161257,6.557219505310059,6.8271423677120096
*CC(*)(C)C(=O)OC(C(F)(F)F)C(F)(F)F,egb,5.3218,6.101048104752405,6.685473442077637,6.3322831557589065
*CC(*)(C)C(=O)OC(F)(C(F)(F)F)C(F)(F)F,egb,6.1125,5.827024846858222,6.476564407348633,6.084023138698462
*CC(*)(C)C(=O)OCC,egb,6.2424,6.135428185057994,6.130478858947754,6.133469923493246
*CC(*)(C)C(=O)OCC(F)(F)C(F)F,egb,5.3983,6.0542713410916065,6.154971599578857,6.094114633160768
*CC(*)(C)C(=O)OCCC#N,egb,6.2508,5.807243954466545,6.171522617340088,5.9513752742612365
*CC(*)(C)C(=O)OCCc1ccccc1,egb,4.9946,5.010903880183034,5.439557075500488,5.180505773107418
*CC(*)(C)C(=O)Oc1ccccc1,egb,4.8118,4.4263354686215255,4.21614408493042,4.343170670272114
*CC(*)(F)C(=O)OCC(F)(F)C(F)(F)C(F)(F)F,egb,6.2862,5.64671198719837,6.413217544555664,5.949989309950112
*CC(*)(F)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,egb,5.7714,6.102776935658208,6.549210548400879,6.2794138687624965
*CC(*)C,egb,7.6997,7.6586378612852,6.837213516235352,7.333631246762119
*CC(*)C(=O)Nc1ccccc1Cl,egb,4.2427,3.906274967815882,3.488380670547486,3.7409299648315093
*CC(*)C(=O)OC(C)C,egb,6.455,6.223072446084082,6.1382293701171875,6.189503242721779
*CC(*)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,egb,5.7185,5.888166067774674,5.829539775848389,5.864969856491397
*CC(*)C(=O)OCC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,egb,6.0236,5.963278979769527,6.776750087738037,6.285138798517827
*CC(*)C(=O)OCCCSCC,egb,5.1212,5.256451764352234,5.404186725616455,5.3149049133202855
*CC(*)C(N)=O,egb,6.3764,5.1739825536111885,5.844113826751709,5.439128209059501
*CC(*)CC,egb,7.9012,7.252116842965219,6.649852275848389,7.0138234819448915
*CC(*)CCC,egb,7.2705,7.313764480810611,6.831232070922852,7.122844615968077
*CC(*)CO,egb,7.4192,7.457867212293707,6.4959397315979,7.077268809285956
*CC(*)F,egb,8.3099,7.425429079490779,6.567434787750244,7.085953117134444
*CC(*)N1CCCC1=O,egb,5.5902,6.252353537387379,5.485471725463867,5.948927344902835
*CC(*)OC(=O)CC1CCCC1,egb,6.4741,6.330881867439977,6.8247199058532715,6.526274942839617
*CC(*)OC(=O)OCC(F)(F)F,egb,7.9003,6.306355288033079,6.1895880699157715,6.260154906371295
*CC(*)OC(C)=O,egb,5.9373,6.4075346016391395,6.245306968688965,6.343347249407658
*CC(*)c1ccc(C(=O)OCC(C)C)cc1,egb,4.8032,4.347003589828119,4.43314266204834,4.381085569999712
*CC(=O)C(=S)C(*)=O,egb,1.4812,1.4058853431086011,2.0245227813720703,1.6506568313642118
*CC(=O)C(=S)O*,egb,2.0217,2.172610552794912,2.7023744583129883,2.3822181380418614
*CC(=O)CC(*)=O,egb,4.6959,4.380224454113779,5.694064140319824,4.900061236421443
*CC(=O)NC(*)=O,egb,4.8368,4.197572267966477,4.956301689147949,4.497772867088338
*CC(=O)NC(*)=S,egb,3.0348,2.863956419444502,2.6532511711120605,2.780588304248676
*CC(=O)Nc1ccc(*)s1,egb,3.9328,3.748896895513381,3.576658248901367,3.6807485629703387
*CC(=O)OC(*)=S,egb,3.73,3.502269413171299,3.1192052364349365,3.3507053744665525
*CC(=O)Oc1ccc(*)s1,egb,4.2025,4.025048962038171,3.7719240188598633,3.924896974421178
*CC(=O)c1ccc(-c2ccc(*)cc2)cc1,egb,3.0649,3.147799322394762,2.942472457885742,3.0665592307090623
*CC(=O)c1ccc(-c2ccc(*)cc2)s1,egb,2.5123,2.548158876646623,2.6072795391082764,2.5715506916942497
*CC(=O)c1ccc(-c2ccc(*)s2)s1,egb,2.3893,2.390803339589093,2.4475393295288086,2.4132516297122732
*CC(=O)c1ccc(C(*)=O)cc1,egb,2.9172,3.407984958786625,3.180621862411499,3.318025961752175
*CC(=O)c1ccc(C(*)=O)s1,egb,2.9786,3.061023343022523,3.1888837814331055,3.111612893319743
*CC(=O)c1ccc(C(*)=S)cc1,egb,2.4669,2.3215731891710134,2.750373363494873,2.4912332361415563
*CC(=O)c1ccc(C(*)=S)s1,egb,2.3542,2.101670906102626,2.281257390975952,2.1727265009538335
*CC(=O)c1ccc(O*)cc1,egb,3.8893,3.615551454008432,3.581431150436402,3.6020513375128926
*CC(=S)C(=O)C(*)=S,egb,0.725,1.3071946987579657,1.8407254219055176,1.5182926715891876
*CC(=S)C(=O)O*,egb,2.0697,2.0966712792718516,2.328322410583496,2.1883268899093355
*CC(=S)CO*,egb,2.5314,3.49375733517874,4.208681106567383,3.7766256918099224
*CC(=S)NO*,egb,3.2554,3.2702546875411067,3.11227035522461,3.2077462492372018
*CC(=S)OC(*)=S,egb,2.7744,2.987785024179862,2.4150390625,2.7611710613613605
*CC(=S)c1ccc(C(*)=S)s1,egb,1.6797,1.6024907704907478,1.803007125854492,1.681827525246078
*CC(=S)c1ccc(O*)cc1,egb,2.3706,2.225619347225023,2.5490283966064453,2.3535801032934414
*CC(=S)c1ccc(O*)s1,egb,1.6344,2.34144563340601,2.0193018913269043,2.2139855116871034
*CC(C#N)(C#N)C(C#N)C(*)(C#N)C#N,egb,6.2447,6.10144903941859,5.5582170486450195,5.886512641093024
*CC(C#N)(C#N)C(C#N)C(C#N)(C#N)C(C#N)C(C#N)(C#N)C(C#N)C(*)(C#N)C#N,egb,5.9056,5.816203500955995,7.382793426513672,6.436044014716964
*CC(C#N)(C#N)CC(C#N)(C#N)C(C#N)C(*)(C#N)C#N,egb,6.5308,6.434530122787239,5.919968605041504,6.230937548675924
*CC(C#N)(C#N)CC(C#N)(C#N)CC(C#N)(C#N)C(C#N)C(*)(C#N)C#N,egb,6.4504,6.039390792199287,5.960621356964111,6.008224699268202
*CC(C)(C)COC(=O)CCCCC(=O)O*,egb,6.5878,6.406802661678912,6.424188613891602,6.4136816268605
*CC(C)CO*,egb,7.3501,7.007604181558036,6.670449733734131,6.874204890048121
*CC(C)O*,egb,6.9903,7.4138091011396146,6.654607772827148,7.1134217861747935
*CC(CC(CC(CC(*)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1,egb,4.8255,4.262666929213197,3.986728429794311,4.153488478327049
*CC(CCC)C(CCC)COC(=O)c1ccc(C(=O)O*)cc1,egb,4.4708,4.523574780803598,4.688154220581055,4.588692654244433
*CC(O*)C(F)(F)F,egb,7.4158,8.02036106017822,7.291704177856445,7.732059029809286
*CC1CC1CNC(=O)C1CC1C(=O)N*,egb,5.6374,5.974087301677737,5.50314998626709,5.787755178145515
*CC1CC1COC(=O)Nc1ccc(C)c(NC(=O)O*)c1,egb,4.7181,4.30115890097862,4.436700820922852,4.354787723635878
*CC1CC1COC(=O)c1cccc(C(=O)O*)c1,egb,4.4908,4.378301331103482,4.983074188232422,4.617587127824055
*CC1CCC(CNC(=O)CCCCCC(=O)N*)CC1,egb,5.2823,6.314056021604495,5.734137535095215,6.084604161386872
*CC1CCC(COC(=O)NCCSCCCCCSCCNC(=O)O*)CC1,egb,5.4414,4.8708502925324835,4.926176071166992,4.892740615260578
*CCC(=O)C(*)=S,egb,1.8131,2.4792267208368055,2.498497009277344,2.486851246752899
*CCC(=O)c1ccc(*)cc1,egb,3.6964,3.4855799709857487,3.660199642181397,3.5546703851017165
*CCC(=O)c1ccc(*)s1,egb,3.1093,3.2601238562236263,3.2198948860168457,3.2442067708688427
*CCC(C)C(C)CCNC(=O)c1cccc(C(=O)N*)c1,egb,4.7199,4.075904933396705,4.782421112060547,4.355446722871407
*CCC(C)CC(=O)O*,egb,6.7489,6.468261119642593,6.918854713439941,6.646544000261352
*CCC(F)(F)C(*)(F)Cl,egb,7.4828,6.14890795571377,7.226975917816162,6.575458764318588
*CCC(F)(F)C(*)(F)F,egb,9.1316,8.704019460728698,8.522109031677246,8.632044368866932
*CCC(O*)(C(F)(F)F)C(F)(F)F,egb,8.3878,7.701016807797599,8.203119277954102,7.899679806955894
*CCC1CC(*)C2CCCC12,egb,7.4997,7.008984735938143,6.232041358947754,6.701577561858767
*CCC1CCC(*)C1,egb,7.9915,7.228067433383093,7.202081680297852,7.217785851534488
*CCCC(*)=O,egb,5.13,5.581609534199895,5.655111312866211,5.610691414216873
*CCCC(*)=S,egb,2.9464,4.0449172957109925,2.7979345321655273,3.551533274661613
*CCCC(*)C#N,egb,7.4859,7.509247295487946,7.882333755493164,7.656863528220054
*CCCCCC(=O)S*,egb,5.0001,5.019871123984742,5.769388675689697,5.316426933991169
*CCCCCCC(=O)N*,egb,5.9361,6.247833149828602,6.18537712097168,6.223121656168024
*CCCCCCC(Cl)C(*)Cl,egb,6.7965,5.4215216885182915,7.253418922424316,6.146334292057408
*CCCCCCCCCCCNC(=O)c1ccc(C(=O)N*)cc1,egb,4.214,4.693838942278452,4.674795150756836,4.686304032645663
*CCCCCCCCCCOC(=O)CCC(=O)O*,egb,6.6201,6.261660144519405,6.235991477966309,6.251504021845397
*CCCCCCCCCCOC(=O)CCCCCCCCCCCCCCCCC(=O)O*,egb,6.0542,6.530687329548714,6.703213691711426,6.598949500277393
*CCCCCCCCCCSCCCCCCS*,egb,5.52,5.305506151134947,4.425813674926758,4.957445036028236
*CCCCCCCNC(=S)Nc1ccc(NC(=S)N*)cc1,egb,3.5538,3.219958520679173,3.1261138916015625,3.1828277424504883
*CCCCCCNC(=O)CCCCCCCCCCC(=O)N*,egb,6.3994,5.610395199765464,5.670488357543945,5.634171794510048
*CCCCCCOC(=O)NCCCNC(=O)O*,egb,6.5954,6.193840592621536,6.53190803527832,6.327601121732332
*CCCCCCOC(=O)NCCSCCSCCNC(=O)O*,egb,4.7777,5.378667624962134,5.636899948120117,5.480840410095393
*CCCCCCSCCS*,egb,5.0604,4.9477461800666696,5.001574993133545,4.969044210011958
*CCCCCCSSCCCCSS*,egb,4.2836,5.154396473417631,5.668715953826904,5.3578932824888845
*CCCCCNC(=O)C(CCCCCCCCCCCC)C(=O)N*,egb,6.2733,5.669678126453919,5.578534126281738,5.633615885167104
*CCCCCOC(=O)O*,egb,7.123,6.4439758804015375,6.716426372528076,6.551774258432104
*CCCCCOCO*,egb,6.8354,6.960734346520992,6.966807842254639,6.963137399581944
*CCCCCS*,egb,4.989,5.2969051826684055,5.584597110748291,5.410734021726234
*CCCCOC(=O)C1CCC(C(=O)O*)CC1,egb,6.5835,6.329902266803499,6.132181167602539,6.2516714894247425
*CCCCOC(=O)c1ccc(C(=O)O*)cc1,egb,4.0149,4.476969205109396,5.01499605178833,4.689846124347817
*CCCCSCCS*,egb,4.9438,5.039664071474888,5.133285999298096,5.07670673522148
*CCCN*,egb,6.381,6.446072890382511,6.297149658203125,6.387149587456154
*CCCNC(=O)CCCCCCCC(=O)NCCCNC(=O)C(=O)N*,egb,4.6809,4.78154462100702,4.884766578674316,4.822385654278145
*CCCOC(=O)CCCCCCCCCCC(=O)O*,egb,6.3683,6.5243652924492785,6.837406158447266,6.64822374962613
*CCCOC(=O)CCCCCCCCOC(=O)CCCOC(=O)CCCCCCCCOC(*)=O,egb,6.5329,6.1649043521285725,6.639884948730469,6.352836249443312
*CCCc1ccc(*)cc1,egb,4.7657,4.219392838210688,5.204204082489014,4.6090454828833245
*CCNC(*)=S,egb,3.6727,3.470247020951379,3.4647483825683594,3.4680714172501723
*CCNc1ccc(*)s1,egb,3.793,3.705811428766189,4.07954740524292,3.8536846506546993
*CCOC(=O)C1C2C=CC(C2)C1C(=O)O*,egb,5.3661,5.196173136093955,5.137545585632324,5.172976426855736
*CCOC(=O)C1CCC(C(=O)O*)CC1,egb,6.4481,6.448980567815857,6.446191310882568,6.447876964107998
*CCOC(=O)NCCOCCOCCNC(=O)O*,egb,6.4585,6.4324067339189135,6.387568950653076,6.414666115163494
*CCOC(=O)NCCSCCCCSCCNC(=O)O*,egb,5.1094,4.99861105512946,5.4333038330078125,5.170602582952151
*CCOC(=O)Nc1ccc(C(C)(C)c2ccc(NC(=O)O*)cc2)cc1,egb,4.3346,4.23164592908087,4.969748497009277,4.523685260784202
*CCOCCOC(=O)CCCCS(=O)(=O)CCCCC(=O)O*,egb,5.7504,5.2209425509965905,6.345412254333496,5.6658527775045755
*CCOCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,egb,4.5558,4.389686337023843,4.9744038581848145,4.621036994147747
*CCOCCOC(=O)O*,egb,6.6617,6.506686680091936,6.977476119995117,6.692960294866362
*CCOCCOCCOC(=O)CCCCCC(=O)O*,egb,5.5157,6.4019657267388475,6.324902057647705,6.371474541098959
*CCOCCOCCOC(=O)CCCCCCC(=O)O*,egb,6.184,6.316352646719608,6.206602096557617,6.272928495773572
*CCc1ccc(-c2ccc(*)cc2)cc1,egb,3.7492,3.4171001918082196,3.935791969299317,3.6223269538335288
*CCc1ccc(-c2ccc(*)s2)cc1,egb,2.9495,3.4715432941400177,3.219161033630371,3.371685158027745
*CCc1ccc(-c2ccc(*)s2)s1,egb,2.7315,2.825225449834447,3.3127031326293945,3.018101972542242
*CCc1ccc(C(*)=S)cc1,egb,2.7697,2.505557706824473,2.5931196212768555,2.540202651972284
*CCc1ccc(C(*)=S)s1,egb,2.295,2.284898143473832,2.110675096511841,2.2159646585993653
*CCc1ccc(Cc2ccc(CCS*)cc2)cc1,egb,4.3552,3.559858473238479,4.334245681762695,3.8662542679201684
*CCc1ccc(O*)cc1,egb,4.052,4.7322554773060705,4.633119106292725,4.693030956492536
*CCc1ccc(O*)s1,egb,4.1608,3.896799190715976,4.640018463134766,4.190863009292572
*CNC(=O)ONC(=O)NO*,egb,5.9707,5.276558302330888,5.700177192687988,5.444168310766456
*CNC(=S)C(*)=O,egb,2.1003,2.292423074484456,2.759636402130127,2.477281756593479
*CNC(=S)O*,egb,4.2201,3.4956330363255605,3.849471092224121,3.6356334019466225
*CNC(=S)c1ccc(*)cc1,egb,3.1832,2.8865890374165866,2.9418985843658447,2.9084729378793774
*CNC(=S)c1ccc(*)s1,egb,2.7289,2.2740251407317587,2.3089070320129395,2.287826588743104
*CNCCCOCO*,egb,6.3311,6.611406628215342,6.248952865600586,6.467997352585186
*CNCCNC(=O)OC*,egb,6.3647,6.373121773018301,6.155389785766602,6.286973442406353
*CNCN*,egb,6.2293,6.454392734870735,5.756866455078125,6.178407909119658
*CNCNC(=O)NC(=O)N*,egb,5.4,5.877908345341143,5.152876377105713,5.591040556679603
*CNCO*,egb,6.9282,6.640659645703699,5.50988245010376,6.193253782538617
*CNCc1ccc(*)cc1,egb,4.4323,4.354950742660469,4.077640056610107,4.24522936930766
*CNCc1ccc(*)s1,egb,4.1265,3.863298438018463,3.9907593727111816,3.9137299197709483
*CNOC(*)=S,egb,3.5947,3.4207124908382567,3.6258065700531006,3.501860478167875
*CNON*,egb,4.8889,6.573596890128493,5.443788051605225,6.126574169314907
*CNOc1ccc(*)cc1,egb,4.1647,4.354602736272524,4.619833469390869,4.4595445281219455
*CNc1ccc(-c2ccc(*)cc2)s1,egb,3.3441,3.116179332246577,3.345633029937744,3.2069655013269243
*CNc1ccc(C(*)=O)s1,egb,2.5818,2.6769869768246246,2.9553956985473633,2.787142801455455
*CNc1ccc(C(*)=S)s1,egb,1.6806,2.247715452963012,2.419558048248291,2.315707082942203
*CNc1ccc(O*)cc1,egb,3.7495,4.026311068132542,4.513113975524902,4.218920607678125
*CO*,egb,8.7732,7.056653429377809,6.580674171447754,6.8683263994628785
*COCOCCCO*,egb,7.1737,6.8302846549119725,6.588890075683594,6.734773929630903
*COc1ccc(-c2ccc(*)cc2)s1,egb,3.0939,3.268794221505926,2.907365322113037,3.1257904455764978
*COc1ccc(O*)cc1,egb,4.685,4.325753182692606,4.772748947143555,4.502612538013446
*Cc1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,egb,2.7314,2.537081223076094,2.679433822631836,2.5934047746350197
*Cc1ccc(-c2ccc(-c3ccc(*)s3)cc2)s1,egb,2.512,2.790443589277956,2.895149946212769,2.831871943321156
*Cc1ccc(-c2ccc(C(*)=S)cc2)cc1,egb,2.5561,2.2992498813203253,2.5428953170776367,2.395651185587341
*Cc1ccc(-c2ccc(C(*)=S)s2)cc1,egb,1.9323,2.351643613249061,1.873931646347046,2.1626310157826882
*Cc1ccc(-c2ccc(N*)s2)s1,egb,2.8559,2.8303270354107277,2.601368188858032,2.739736660251241
*Cc1ccc(-c2ccc(O*)cc2)cc1,egb,3.7323,3.710590360610213,4.149017333984375,3.8840593686699756
*Cc1ccc(-c2ccc(O*)s2)s1,egb,2.9968,3.0599817921901313,3.412914991378784,3.1996241401584564
*Cc1ccc(C(=O)C(*)=S)cc1,egb,2.5816,2.3745227881894433,2.440053939819336,2.400450991882673
*Cc1ccc(C(=O)N*)cc1,egb,4.2448,4.040349718848601,4.194661617279053,4.101405113653667
*Cc1ccc(C(=O)O*)cc1,egb,3.7934,4.310062251760948,4.728229999542236,4.47551544879383
*Cc1ccc(C(=O)O*)s1,egb,3.78,3.44167357605165,3.5345869064331055,3.4784358745315043
*Cc1ccc(C(=O)c2ccc(*)cc2)cc1,egb,3.8451,3.4112717299208772,3.798271656036377,3.564392996128112
*Cc1ccc(C(=O)c2ccc(*)s2)cc1,egb,3.4106,3.0433847120769975,3.36551833152771,3.1708408286538554
*Cc1ccc(C(=O)c2ccc(*)s2)s1,egb,2.7131,2.6467736588785513,2.911451816558838,2.751496817480158
*Cc1ccc(C(=S)O*)cc1,egb,3.1473,2.872152665868968,3.211638927459717,3.0064745680887164
*Cc1ccc(C(=S)c2ccc(*)cc2)cc1,egb,2.3058,2.7833206889169126,2.5705924034118652,2.69915213425702
*Cc1ccc(C(=S)c2ccc(*)s2)cc1,egb,2.5143,2.4497695127998,2.575775146484375,2.4996251868633363
*Cc1ccc(CC(*)=S)cc1,egb,2.9253,3.618801597940618,3.1685009002685547,3.4406346052653554
*Cc1ccc(CC(*)=S)s1,egb,2.5553,3.0685189326983893,3.132627010345459,3.093884079720411
*Cc1ccc(CO*)cc1,egb,4.8019,4.2651967238021316,4.739218711853027,4.452749335889095
*Cc1ccc(Cc2ccc(*)cc2)cc1,egb,4.2049,4.204198128848113,4.754342555999756,4.42186951738779
*Cc1ccc(Cc2ccc(*)s2)cc1,egb,4.0831,3.766630351267914,4.1133036613464355,3.903795897350302
*Cc1ccc(Cc2ccc(*)s2)s1,egb,4.1954,3.722413119299872,3.9242587089538574,3.8022758019013674
*Cc1ccc(NC(*)=S)cc1,egb,3.5265,3.322848364050727,3.015392303466797,3.201199603617504
*Cc1ccc(NC(*)=S)s1,egb,2.8469,2.950426586222907,2.9206697940826416,2.938652946531247
*Cc1ccc(Nc2ccc(*)cc2)cc1,egb,3.7655,3.877710468138485,4.114485740661621,3.9713935080791316
*Cc1ccc(Nc2ccc(*)s2)s1,egb,3.6624,3.490965020322579,3.336552619934082,3.4298698606854465
*Cc1ccc(OC(*)=S)cc1,egb,3.7121,3.706136087167742,3.669271469116211,3.6915501489972735
*Cc1ccc(Oc2ccc(*)s2)cc1,egb,4.0475,4.014207667119645,4.106607913970947,4.050766957809302
*NC(=O)C(=S)C(*)=O,egb,1.4363,1.3977159577668676,1.4541819095611572,1.4200574039865703
*NC(=O)C(=S)O*,egb,2.095,1.9920120106556964,2.222872734069824,2.0833548867164513
*NC(=O)C(=S)c1ccc(*)cc1,egb,1.5619,1.9842769414116623,1.720200777053833,1.8797919688498004
*NC(=O)C(=S)c1ccc(*)s1,egb,0.9512,1.8747216667044797,2.2304885387420654,2.0154851920823225
*NC(=O)NC(*)=O,egb,3.9867,4.90473756859272,4.943235874176025,4.9199698952676085
*NC(=O)NO*,egb,5.0658,5.181442482931899,4.722538471221924,4.999871483562665
*NC(=O)Nc1ccc(*)cc1,egb,3.4515,3.884274529668334,3.3567309379577637,3.67554543880508
*NC(=O)Nc1ccc(*)s1,egb,3.137,2.972089929128334,3.486156463623047,3.1754866570468376
*NC(=O)Oc1ccc(*)s1,egb,3.4227,3.37576546936538,3.3546319007873535,3.3674037138151247
*NC(=O)c1ccc(-c2ccc(*)cc2)cc1,egb,2.6675,2.995492274666842,3.462252140045166,3.1801715388693808
*NC(=O)c1ccc(-c2ccc(*)cc2)s1,egb,1.9448,1.9300299530559737,2.394111156463623,2.1136493718037395
*NC(=O)c1ccc(C(*)=S)s1,egb,1.932,1.971424383931928,2.1003201007843018,2.0224235548393517
*NC(=O)c1ccc(O*)s1,egb,3.0418,3.1742904150772797,3.250677585601806,3.2045139357639805
*NC(=S)NC(*)=S,egb,2.0315,3.048348587359929,2.2433042526245117,2.729822924771409
*NC(=S)Nc1ccc(*)cc1,egb,2.6405,3.227183637440476,2.7453651428222656,3.0365462419284537
*NC(=S)Nc1ccc(Cc2ccc(*)cc2)cc1,egb,3.7898,3.260357789900538,3.243558883666992,3.253711096659027
*NC(=S)c1ccc(C(*)=S)s1,egb,1.6122,1.7299470118579243,1.4591491222381592,1.622802506273574
*NC(=S)c1ccc(O*)cc1,egb,2.6021,2.7503858815127975,2.6252503395080566,2.7008744698915566
*NC(=S)c1ccc(O*)s1,egb,2.3899,2.0868842753349153,2.450201988220215,2.2306353834834742
*NC(C)C(=O)NC(C)C(=O)NC(C(=O)NC(C(*)=O)C(C)C)C(C)C,egb,5.8867,4.6686866705627335,4.426007270812988,4.572667590287761
*NC(F)(F)NC(*)(F)F,egb,8.2637,8.133754078354425,6.776670455932617,7.596807302420649
*NC1CCCC1C(*)=O,egb,6.4002,5.865684886724073,5.300475120544434,5.64205271206497
*NCC(F)(F)C(*)(F)F,egb,7.8675,8.13837742225145,7.372342109680176,7.835286157615495
*NCCCNC(=O)NC(*)=O,egb,6.0227,4.9209419079508265,5.383433818817139,5.103932503616516
*NNC(=O)C(=O)NNC(=O)CCCCCCCC(*)=O,egb,3.7266,4.718315768680933,4.3047099113464355,4.554667539541774
*NOC(=O)NCC(=O)NC(*)=O,egb,4.9352,4.970563030492626,5.372119426727295,5.129443742595697
*NOC(=O)O*,egb,5.0089,5.366765924199132,6.076895713806152,5.647737483154035
*NOC(F)(F)C(*)(F)F,egb,6.3342,7.881861652881623,7.073336601257324,7.561958801975049
*NOc1ccc(O*)cc1,egb,4.5587,4.270002939525595,3.9836831092834473,4.156716987802096
*Nc1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,egb,2.9094,2.5248895438934627,2.5832204818725586,2.5479688947658685
*Nc1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,egb,1.8163,2.346834627328411,2.2240395545959473,2.298249251073862
*Nc1ccc(-c2ccc(-c3ccc(*)s3)cc2)s1,egb,1.6397,1.886083840580462,2.3449723720550537,2.0676487150047462
*Nc1ccc(-c2ccc(-c3ccc(*)s3)s2)cc1,egb,2.587,1.8802458789969427,1.8810157775878904,1.8805504988150403
*Nc1ccc(-c2ccc(-c3ccc(*)s3)s2)s1,egb,1.5003,1.6932395237070454,1.2509000301361084,1.5182224790556356
*Nc1ccc(-c2ccc(C(*)=S)cc2)s1,egb,2.3796,1.8128583468986064,1.7946290969848633,1.805645720640979
*Nc1ccc(-c2ccc(C(*)=S)s2)cc1,egb,1.4764,1.8031246033283663,1.9497931003570557,1.8611557926445172
*Nc1ccc(-c2ccc(NC(=O)c3cc(C(*)=O)cc(S(=O)(=O)c4ccccc4)c3)cc2)cc1,egb,2.4795,2.7715521822209745,2.5872974395751953,2.698649533939358
*Nc1ccc(Br)cc1-c1ccc(NC(=O)c2ccc(C(*)=O)cc2)cc1,egb,2.9894,2.378118828589741,2.49783706665039,2.42548681747787
*Nc1ccc(C(=O)O*)cc1,egb,3.977,3.5415395575497097,3.3535728454589844,3.4671682230405843
*Nc1ccc(C(=O)c2ccc(*)s2)s1,egb,1.7108,2.270633847329146,2.3665802478790283,2.30859621721301
*Nc1ccc(C(=S)c2ccc(*)cc2)cc1,egb,1.8785,1.7985418121323378,2.0876400470733643,1.9129270737440804
*Nc1ccc(C(=S)c2ccc(*)cc2)s1,egb,1.7781,1.7441768132613178,1.8347904682159424,1.7800292169596499
